1	27.94
2	27.44
3	26.84
4	26.69
5	26.82
6	26.33
7	28.14
8	30.51
9	34.11
10	35.78
12	36.8
13	38.43
14	39.04
15	39.26
17	36.34
18	31.05
19	28.78
20	27.98
22	27.13
23	26.98
24	26.9
25	26.73
27	26.81
28	26.64
29	26.47
31	27.75
32	29.92
33	32.7
34	33.92
35	26.71
36	33.57
37	34.41
38	34.92
39	35.23
41	34.33
42	29.58
43	27.92
44	27.38
45	26.74
46	26.65
47	26.38
48	25.89
49	25.21
50	24.47
52	24.85
53	24.79
54	24.04
55	27.13
57	33.4
58	33.62
59	35.93
60	36.16
61	38.08
63	39.98
64	39.2
65	36.43
66	30.75
67	28.37
68	27.58
69	27.19
70	26.91
71	26.88
72	26.92
73	26.64
74	26.43
75	26.01
76	25.34
78	25.17
80	30.62
81	34.25
82	35.02
83	29.18
84	27.95
85	30.8
86	29.79
87	30.83
88	33.33
90	28.21
94	24.81
96	24.81
97	24.85
98	24.31
99	23.88
100	23.63
101	23.5
102	23.7
104	29.53
107	33.56
108	34.62
109	35.64
110	36.73
111	38.42
112	37.01
113	32.91
114	29.09
115	27.7
116	27.31
117	27.03
118	26.37
119	25.85
120	25.01
121	24.78
122	24.77
123	24.73
124	24.88
125	25.13
126	25.12
127	27.85
128	32.32
129	34.67
130	36.32
131	36.35
133	37.86
134	39.07
136	37.91
137	36.29
138	27.7
139	27.42
141	26.86
142	26.84
144	25.08
145	24.7
146	24.43
147	29.11
148	33.78
149	36
150	37.22
151	36.5
154	39.95
155	40.4
157	37.6
158	31.3
159	28.46
160	27.42
161	26.89
162	26.55
163	26.63
165	26.57
166	25.91
167	25.57
168	25.72
169	25.64
170	25.61
171	26.13
172	28.55
173	28.83
174	31.17
175	31.7
176	28.69
178	35.91
179	37.86
180	37.12
181	32.58
182	29.72
183	27.77
185	26.63
186	26.26
188	25.39
190	25.15
191	24.53
192	24.43
193	24.19
194	23.98
196	31.69
197	34.3
198	35.1
200	35.86
202	36.11
203	35.64
204	35.84
205	34.31
207	28.19
208	27.67
210	27.22
211	27.02
213	26.3
214	25.76
215	25.56
216	25.04
217	24.76
220	32.7
221	35.01
223	35.62
224	37.36
226	35.25
227	32.99
228	32
229	30.5
230	29.17
231	28.29
232	27.77
233	27.68
236	27.19
237	27.13
238	27
240	26.66
241	25.37
242	24.79
243	27.67
244	31.92
245	34.58
246	35.65
248	36.5
249	38.15
251	39.6
252	39.17
253	37.13
254	31.49
255	29
256	28.37
257	27.87
258	27.56
259	27.07
260	27.02
261	26.99
262	26.98
264	26.13
265	25.29
266	24.94
267	26.28
269	34.47
272	36.11
273	37.15
275	39.01
276	38.74
277	36.91
278	31.19
279	28.47
280	27.83
281	27.54
282	27.59
283	27.27
284	27.09
285	26.82
286	26.58
287	26.36
288	26.3
289	25.37
290	24.49
291	28.59
293	33.92
294	36.08
297	38.13
298	38.72
299	38.06
301	26.58
303	25.59
304	24.74
305	24
306	24.02
307	23.53
308	23.19
309	23.23
311	32.89
312	34.86
313	35.98
314	37.5
316	39.23
318	39.99
319	39.23
320	36.8
321	31.1
322	28.32
323	27.36
324	26.78
325	26.64
326	26.83
329	26.42
331	25.06
332	24.61
333	24.31
334	25.95
335	33.2
336	35
337	36.9
338	37.34
339	38.25
340	38.83
341	39.45
343	37.33
344	31.96
346	29.01
347	28.35
349	27.82
350	27.53
353	26.96
356	26.05
358	30.18
360	35.93
361	37.53
362	36.54
363	37.49
364	39.5
366	37.72
367	39.36
368	36.03
369	31.2
370	29.2
371	28.52
372	28.33
373	28.03
374	27.71
376	26.74
377	26.55
378	26.06
379	25.58
380	25.3
381	25.13
382	26.52
383	34.19
384	34.54
385	36.98
386	37.49
387	38.52
388	36.55
389	40.41
390	40.37
391	35.28
392	31.67
393	29.48
396	27.6
397	27.47
398	27.23
400	26.58
401	26.42
403	25.43
404	25.24
405	25.24
406	27.31
408	31.1
410	31.11
411	32.9
413	31.74
416	30.63
417	28.7
418	27.64
419	27.21
420	26.94
422	26.68
423	26.4
425	24.43
426	24.29
427	24.25
428	23.91
429	23.87
430	25.21
431	27.01
432	30.31
433	35.26
434	33.12
436	38.77
437	38.97
438	34.23
440	30.71
441	28.97
442	27.92
443	27.38
444	27.24
445	27.34
446	27.25
447	25.78
448	25.59
449	24.83
450	23.57
452	23.17
453	23.23
454	23.48
456	29.04
457	31.77
459	37.08
460	38.97
461	38.7
462	36.8
463	35.49
464	33.14
465	29.23
466	27.07
469	25.29
471	24.51
472	24.51
473	24.16
474	23.88
476	23.62
478	24.93
479	27.19
480	28.84
481	33.4
482	36
483	36.07
484	36.05
485	38.61
487	38.97
488	36.4
489	30.72
492	26.13
493	25.39
495	24.68
496	24.5
497	24.54
498	24.58
499	24.5
500	24.55
501	24.19
502	24.68
504	34.97
505	35.61
506	33.64
507	36.29
508	36.63
509	39.21
510	37.43
511	36.57
512	32.88
513	29.63
514	27.73
516	26.31
521	24.19
522	23.7
523	23.66
524	23.54
525	23.35
526	23.74
527	26.56
528	31.45
529	33.81
531	35.62
533	36.79
535	32.55
536	30.69
537	28.77
538	26.42
539	25.43
540	24.63
542	23.77
544	24
545	24
546	24.09
547	23.43
549	29.5
550	29.43
551	29.07
554	29.76
556	32.71
557	31.37
558	27.79
559	26.17
560	25.34
561	24.82
562	24.63
563	24.72
565	24.56
567	24.16
568	24.05
569	23.87
571	27.18
573	33.86
574	35.3
576	36.46
578	36.75
579	38.18
580	35.71
581	32.49
583	27.7
584	26.88
586	25.63
587	25.38
588	24.98
590	24.85
591	24.51
592	24.15
593	23.83
594	23.78
595	25.28
596	30.59
597	34.5
598	35.02
599	35.86
601	37.26
602	38.09
603	38.45
604	38
605	35.14
606	30.22
607	28.29
608	27.64
610	27.71
611	27.01
613	25.67
614	25.32
617	24.47
618	24.18
619	28.07
620	32.31
621	35.15
622	36.3
623	35.72
624	37.04
627	39.18
628	39.03
629	36.06
631	28.73
632	28.11
634	27.6
635	27.22
637	25.93
639	25.4
640	25.16
641	24.93
642	25.02
643	29.14
644	32.57
645	34.84
646	35.84
647	37.24
648	34.74
649	32.57
650	33.22
651	35.26
652	32.76
653	29.43
655	25.73
656	25.93
657	25.66
658	25.11
659	24.75
660	24.46
661	24.19
662	24.82
663	25.81
664	26.34
665	27.21
666	32.54
667	33.79
668	36.8
669	38.01
671	38.44
672	35.02
673	29.51
674	27.96
675	27.35
676	26.62
677	25.88
679	24.95
680	24.89
681	24.91
682	24.68
683	24.43
684	24.29
686	24.85
687	25.95
688	25.7
689	24.72
690	24.56
691	24.34
692	26.34
693	29.68
694	32
696	29.35
697	27.37
698	26.5
700	25.41
701	25.3
703	25.2
